Date,Open,High,Low,Close,Volume
2025-08-20T19:20:41.974Z,1.30381,1.30398,1.30281,1.30357,568
2025-08-20T19:21:41.974Z,1.30458,1.30558,1.30311,1.30399,1335
2025-08-20T19:22:41.974Z,1.30337,1.30514,1.30309,1.30384,638
2025-08-20T19:23:41.974Z,1.30428,1.30616,1.30235,1.30388,729
2025-08-20T19:24:41.974Z,1.30434,1.30593,1.30296,1.30448,1071
2025-08-20T19:25:41.974Z,1.30471,1.30487,1.30319,1.30471,1361
2025-08-20T19:26:41.974Z,1.30393,1.30587,1.30365,1.30493,716
2025-08-20T19:27:41.974Z,1.30320,1.30352,1.30200,1.30336,1146
2025-08-20T19:28:41.974Z,1.30345,1.30430,1.30156,1.30342,735
2025-08-20T19:29:41.974Z,1.30356,1.30515,1.30236,1.30358,1009
2025-08-20T19:30:41.974Z,1.30330,1.30425,1.30328,1.30407,730
2025-08-20T19:31:41.974Z,1.30438,1.30615,1.30255,1.30471,1181
2025-08-20T19:32:41.974Z,1.30491,1.30577,1.30337,1.30480,688
2025-08-20T19:33:41.974Z,1.30443,1.30604,1.30333,1.30460,589
2025-08-20T19:34:41.974Z,1.30313,1.30353,1.30132,1.30290,594
2025-08-20T19:35:41.974Z,1.30493,1.30682,1.30407,1.30572,945
2025-08-20T19:36:41.974Z,1.30407,1.30533,1.30399,1.30411,1196
2025-08-20T19:37:41.974Z,1.30339,1.30514,1.30282,1.30354,508
2025-08-20T19:38:41.974Z,1.30394,1.30542,1.30289,1.30410,1156
2025-08-20T19:39:41.974Z,1.30487,1.30500,1.30418,1.30486,1223
2025-08-20T19:40:41.974Z,1.30335,1.30443,1.30319,1.30372,527
2025-08-20T19:41:41.974Z,1.30321,1.30442,1.30136,1.30317,516
2025-08-20T19:42:41.974Z,1.30406,1.30472,1.30260,1.30408,600
2025-08-20T19:43:41.974Z,1.30351,1.30468,1.30249,1.30406,1242
2025-08-20T19:44:41.974Z,1.30383,1.30528,1.30281,1.30366,991
2025-08-20T19:45:41.974Z,1.30371,1.30377,1.30335,1.30401,917
2025-08-20T19:46:41.974Z,1.30387,1.30554,1.30265,1.30361,1262
2025-08-20T19:47:41.974Z,1.30385,1.30428,1.30371,1.30372,868
2025-08-20T19:48:41.974Z,1.30328,1.30370,1.30214,1.30323,950
2025-08-20T19:49:41.974Z,1.30497,1.30504,1.30390,1.30438,754
2025-08-20T19:50:41.974Z,1.30480,1.30591,1.30355,1.30497,927
2025-08-20T19:51:41.974Z,1.30500,1.30580,1.30473,1.30488,608
2025-08-20T19:52:41.974Z,1.30472,1.30508,1.30278,1.30460,664
2025-08-20T19:53:41.974Z,1.30415,1.30561,1.30406,1.30453,1158
2025-08-20T19:54:41.974Z,1.30302,1.30362,1.30172,1.30328,885
2025-08-20T19:55:41.974Z,1.30405,1.30432,1.30360,1.30441,942
2025-08-20T19:56:41.974Z,1.30325,1.30496,1.30200,1.30325,1466
2025-08-20T19:57:41.974Z,1.30428,1.30450,1.30288,1.30425,557
2025-08-20T19:58:41.974Z,1.30348,1.30423,1.30163,1.30359,529
2025-08-20T19:59:41.974Z,1.30371,1.30566,1.30312,1.30411,791
2025-08-20T20:00:41.974Z,1.30430,1.30560,1.30275,1.30455,1192
2025-08-20T20:01:41.974Z,1.30388,1.30413,1.30290,1.30389,1426
2025-08-20T20:02:41.974Z,1.30383,1.30564,1.30283,1.30413,631
2025-08-20T20:03:41.974Z,1.30363,1.30382,1.30297,1.30327,1200
2025-08-20T20:04:41.974Z,1.30429,1.30496,1.30311,1.30425,973
2025-08-20T20:05:41.974Z,1.30367,1.30465,1.30195,1.30320,1249
2025-08-20T20:06:41.974Z,1.30342,1.30525,1.30325,1.30431,1121
2025-08-20T20:07:41.974Z,1.30303,1.30393,1.30148,1.30304,1200
2025-08-20T20:08:41.974Z,1.30350,1.30388,1.30258,1.30341,1298
2025-08-20T20:09:41.974Z,1.30453,1.30613,1.30331,1.30456,943
2025-08-20T20:10:41.974Z,1.30417,1.30614,1.30219,1.30430,875
2025-08-20T20:11:41.974Z,1.30392,1.30393,1.30227,1.30320,1344
2025-08-20T20:12:41.974Z,1.30468,1.30572,1.30322,1.30430,991
2025-08-20T20:13:41.974Z,1.30394,1.30443,1.30326,1.30434,1495
2025-08-20T20:14:41.974Z,1.30430,1.30469,1.30428,1.30440,985
2025-08-20T20:15:41.974Z,1.30427,1.30593,1.30241,1.30420,712
2025-08-20T20:16:41.974Z,1.30349,1.30424,1.30253,1.30354,1031
2025-08-20T20:17:41.974Z,1.30417,1.30596,1.30317,1.30490,921
2025-08-20T20:18:41.974Z,1.30392,1.30447,1.30354,1.30374,1287
2025-08-20T20:19:41.974Z,1.30344,1.30421,1.30312,1.30363,782
2025-08-20T20:20:41.974Z,1.30411,1.30568,1.30318,1.30473,1295
2025-08-20T20:21:41.974Z,1.30457,1.30653,1.30387,1.30506,1003
2025-08-20T20:22:41.974Z,1.30287,1.30293,1.30236,1.30242,692
2025-08-20T20:23:41.974Z,1.30418,1.30552,1.30331,1.30475,1168
2025-08-20T20:24:41.974Z,1.30292,1.30347,1.30115,1.30236,1221
2025-08-20T20:25:41.974Z,1.30300,1.30469,1.30230,1.30299,1239
2025-08-20T20:26:41.974Z,1.30440,1.30580,1.30262,1.30385,1123
2025-08-20T20:27:41.974Z,1.30370,1.30526,1.30209,1.30383,731
2025-08-20T20:28:41.974Z,1.30472,1.30543,1.30471,1.30460,568
2025-08-20T20:29:41.974Z,1.30446,1.30564,1.30257,1.30468,1092
2025-08-20T20:30:41.974Z,1.30466,1.30619,1.30332,1.30446,1383
2025-08-20T20:31:41.974Z,1.30288,1.30410,1.30105,1.30317,1330
2025-08-20T20:32:41.974Z,1.30296,1.30445,1.30165,1.30328,1273
2025-08-20T20:33:41.974Z,1.30414,1.30578,1.30249,1.30398,1183
2025-08-20T20:34:41.974Z,1.30416,1.30593,1.30296,1.30404,660
2025-08-20T20:35:41.974Z,1.30350,1.30410,1.30160,1.30308,1033
2025-08-20T20:36:41.974Z,1.30467,1.30533,1.30376,1.30436,565
2025-08-20T20:37:41.974Z,1.30380,1.30513,1.30295,1.30356,590
2025-08-20T20:38:41.974Z,1.30460,1.30619,1.30435,1.30518,751
2025-08-20T20:39:41.974Z,1.30294,1.30471,1.30225,1.30361,1423
2025-08-20T20:40:41.974Z,1.30331,1.30480,1.30214,1.30360,861
2025-08-20T20:41:41.974Z,1.30373,1.30532,1.30177,1.30362,1035
2025-08-20T20:42:41.974Z,1.30416,1.30523,1.30414,1.30499,890
2025-08-20T20:43:41.974Z,1.30357,1.30504,1.30242,1.30362,1258
2025-08-20T20:44:41.974Z,1.30385,1.30410,1.30336,1.30412,1411
2025-08-20T20:45:41.974Z,1.30360,1.30542,1.30334,1.30419,525
2025-08-20T20:46:41.974Z,1.30446,1.30527,1.30408,1.30508,931
2025-08-20T20:47:41.974Z,1.30435,1.30493,1.30288,1.30380,1214
2025-08-20T20:48:41.974Z,1.30385,1.30542,1.30191,1.30408,699
2025-08-20T20:49:41.974Z,1.30443,1.30473,1.30350,1.30463,533
2025-08-20T20:50:41.974Z,1.30334,1.30442,1.30249,1.30385,614
2025-08-20T20:51:41.974Z,1.30294,1.30413,1.30273,1.30324,1072
2025-08-20T20:52:41.974Z,1.30369,1.30450,1.30174,1.30308,647
2025-08-20T20:53:41.974Z,1.30355,1.30515,1.30324,1.30435,956
2025-08-20T20:54:41.974Z,1.30288,1.30355,1.30149,1.30305,596
2025-08-20T20:55:41.974Z,1.30340,1.30439,1.30215,1.30303,985
2025-08-20T20:56:41.974Z,1.30417,1.30529,1.30300,1.30367,1281
2025-08-20T20:57:41.974Z,1.30333,1.30445,1.30220,1.30350,1065
2025-08-20T20:58:41.974Z,1.30309,1.30478,1.30185,1.30285,616
2025-08-20T20:59:41.974Z,1.30437,1.30591,1.30240,1.30457,569
2025-08-20T21:00:41.974Z,1.30279,1.30291,1.30272,1.30308,672
2025-08-20T21:01:41.974Z,1.30384,1.30495,1.30384,1.30388,714
2025-08-20T21:02:41.974Z,1.30351,1.30414,1.30197,1.30272,1152
2025-08-20T21:03:41.974Z,1.30275,1.30286,1.30149,1.30209,1018
2025-08-20T21:04:41.974Z,1.30375,1.30553,1.30241,1.30436,616
2025-08-20T21:05:41.974Z,1.30415,1.30490,1.30323,1.30394,1277
2025-08-20T21:06:41.974Z,1.30356,1.30534,1.30245,1.30343,840
2025-08-20T21:07:41.974Z,1.30273,1.30441,1.30119,1.30260,1244
2025-08-20T21:08:41.974Z,1.30370,1.30504,1.30248,1.30347,545
2025-08-20T21:09:41.974Z,1.30258,1.30383,1.30119,1.30218,759
2025-08-20T21:10:41.974Z,1.30336,1.30390,1.30283,1.30293,894
2025-08-20T21:11:41.974Z,1.30430,1.30618,1.30398,1.30514,909
2025-08-20T21:12:41.974Z,1.30264,1.30460,1.30211,1.30330,974
2025-08-20T21:13:41.974Z,1.30275,1.30388,1.30229,1.30328,1069
2025-08-20T21:14:41.974Z,1.30396,1.30472,1.30217,1.30407,829
2025-08-20T21:15:41.974Z,1.30299,1.30372,1.30256,1.30353,1217
2025-08-20T21:16:41.974Z,1.30303,1.30494,1.30148,1.30302,1397
2025-08-20T21:17:41.974Z,1.30431,1.30575,1.30246,1.30403,1345
2025-08-20T21:18:41.974Z,1.30411,1.30534,1.30235,1.30434,1419
2025-08-20T21:19:41.974Z,1.30434,1.30445,1.30300,1.30418,1422
2025-08-20T21:20:41.974Z,1.30402,1.30522,1.30264,1.30438,1135
2025-08-20T21:21:41.974Z,1.30258,1.30280,1.30059,1.30200,918
2025-08-20T21:22:41.974Z,1.30356,1.30469,1.30215,1.30361,979
2025-08-20T21:23:41.974Z,1.30351,1.30371,1.30327,1.30315,1240
2025-08-20T21:24:41.974Z,1.30291,1.30483,1.30213,1.30297,692
2025-08-20T21:25:41.974Z,1.30346,1.30469,1.30318,1.30352,1493
2025-08-20T21:26:41.974Z,1.30317,1.30477,1.30167,1.30323,549
2025-08-20T21:27:41.974Z,1.30281,1.30396,1.30099,1.30237,1499
2025-08-20T21:28:41.974Z,1.30406,1.30597,1.30245,1.30427,1404
2025-08-20T21:29:41.974Z,1.30254,1.30275,1.30080,1.30253,962
2025-08-20T21:30:41.974Z,1.30335,1.30378,1.30306,1.30373,597
2025-08-20T21:31:41.974Z,1.30233,1.30304,1.30122,1.30212,702
2025-08-20T21:32:41.974Z,1.30430,1.30595,1.30319,1.30458,806
2025-08-20T21:33:41.974Z,1.30320,1.30498,1.30157,1.30341,1474
2025-08-20T21:34:41.974Z,1.30232,1.30428,1.30146,1.30234,1421
2025-08-20T21:35:41.974Z,1.30377,1.30472,1.30232,1.30409,589
2025-08-20T21:36:41.974Z,1.30285,1.30399,1.30222,1.30299,1203
2025-08-20T21:37:41.974Z,1.30293,1.30424,1.30216,1.30310,1338
2025-08-20T21:38:41.974Z,1.30415,1.30574,1.30349,1.30480,932
2025-08-20T21:39:41.974Z,1.30317,1.30410,1.30234,1.30345,883
2025-08-20T21:40:41.974Z,1.30241,1.30353,1.30164,1.30301,616
2025-08-20T21:41:41.974Z,1.30311,1.30509,1.30207,1.30352,917
2025-08-20T21:42:41.974Z,1.30347,1.30521,1.30183,1.30360,1291
2025-08-20T21:43:41.974Z,1.30225,1.30322,1.30084,1.30185,1382
2025-08-20T21:44:41.974Z,1.30288,1.30310,1.30285,1.30326,1189
2025-08-20T21:45:41.974Z,1.30362,1.30394,1.30175,1.30289,937
2025-08-20T21:46:41.974Z,1.30413,1.30477,1.30223,1.30377,794
2025-08-20T21:47:41.974Z,1.30359,1.30425,1.30283,1.30366,976
2025-08-20T21:48:41.974Z,1.30247,1.30342,1.30083,1.30264,1212
2025-08-20T21:49:41.974Z,1.30247,1.30292,1.30234,1.30251,939
2025-08-20T21:50:41.974Z,1.30351,1.30469,1.30300,1.30335,747
2025-08-20T21:51:41.974Z,1.30287,1.30421,1.30131,1.30311,846
2025-08-20T21:52:41.974Z,1.30255,1.30403,1.30245,1.30319,1236
2025-08-20T21:53:41.974Z,1.30385,1.30479,1.30241,1.30406,1390
2025-08-20T21:54:41.974Z,1.30333,1.30370,1.30136,1.30237,1103
2025-08-20T21:55:41.974Z,1.30392,1.30574,1.30215,1.30378,776
2025-08-20T21:56:41.974Z,1.30369,1.30432,1.30335,1.30385,766
2025-08-20T21:57:41.974Z,1.30255,1.30298,1.30170,1.30267,1385
2025-08-20T21:58:41.974Z,1.30271,1.30385,1.30077,1.30215,783
2025-08-20T21:59:41.974Z,1.30292,1.30471,1.30187,1.30362,1421
2025-08-20T22:00:41.974Z,1.30347,1.30393,1.30206,1.30344,1127
2025-08-20T22:01:41.974Z,1.30241,1.30404,1.30056,1.30217,819
2025-08-20T22:02:41.974Z,1.30295,1.30427,1.30218,1.30338,894
2025-08-20T22:03:41.974Z,1.30319,1.30366,1.30202,1.30261,848
2025-08-20T22:04:41.974Z,1.30356,1.30486,1.30277,1.30407,1180
2025-08-20T22:05:41.974Z,1.30287,1.30382,1.30199,1.30259,924
2025-08-20T22:06:41.974Z,1.30281,1.30304,1.30274,1.30255,544
2025-08-20T22:07:41.974Z,1.30252,1.30319,1.30172,1.30233,853
2025-08-20T22:08:41.974Z,1.30247,1.30345,1.30231,1.30259,1040
2025-08-20T22:09:41.974Z,1.30331,1.30487,1.30282,1.30351,1130
2025-08-20T22:10:41.974Z,1.30357,1.30429,1.30258,1.30298,1321
2025-08-20T22:11:41.974Z,1.30219,1.30277,1.30040,1.30176,896
2025-08-20T22:12:41.974Z,1.30210,1.30409,1.30033,1.30266,999
2025-08-20T22:13:41.974Z,1.30293,1.30360,1.30111,1.30249,1426
2025-08-20T22:14:41.974Z,1.30246,1.30283,1.30090,1.30198,1367
2025-08-20T22:15:41.974Z,1.30275,1.30474,1.30274,1.30361,866
2025-08-20T22:16:41.974Z,1.30275,1.30321,1.30237,1.30236,1047
2025-08-20T22:17:41.974Z,1.30359,1.30381,1.30348,1.30377,1140
2025-08-20T22:18:41.974Z,1.30394,1.30537,1.30259,1.30411,1119
2025-08-20T22:19:41.974Z,1.30356,1.30549,1.30301,1.30375,1178
2025-08-20T22:20:41.974Z,1.30359,1.30364,1.30273,1.30303,962
2025-08-20T22:21:41.974Z,1.30212,1.30331,1.30035,1.30232,703
2025-08-20T22:22:41.974Z,1.30207,1.30208,1.30008,1.30105,667
2025-08-20T22:23:41.974Z,1.30229,1.30269,1.30182,1.30242,690
2025-08-20T22:24:41.974Z,1.30308,1.30427,1.30167,1.30328,969
2025-08-20T22:25:41.974Z,1.30306,1.30345,1.30207,1.30267,1465
2025-08-20T22:26:41.974Z,1.30320,1.30394,1.30138,1.30265,669
2025-08-20T22:27:41.974Z,1.30307,1.30337,1.30185,1.30260,941
2025-08-20T22:28:41.974Z,1.30369,1.30404,1.30200,1.30357,584
2025-08-20T22:29:41.974Z,1.30310,1.30333,1.30193,1.30257,1356
2025-08-20T22:30:41.974Z,1.30238,1.30282,1.30078,1.30216,674
2025-08-20T22:31:41.974Z,1.30213,1.30228,1.30115,1.30227,1250
2025-08-20T22:32:41.974Z,1.30249,1.30435,1.30198,1.30307,1336
2025-08-20T22:33:41.974Z,1.30220,1.30224,1.30184,1.30178,1007
2025-08-20T22:34:41.974Z,1.30289,1.30408,1.30107,1.30281,619
2025-08-20T22:35:41.974Z,1.30184,1.30301,1.30184,1.30208,620
2025-08-20T22:36:41.974Z,1.30319,1.30344,1.30285,1.30318,1200
2025-08-20T22:37:41.974Z,1.30332,1.30524,1.30264,1.30334,1447
2025-08-20T22:38:41.974Z,1.30340,1.30518,1.30213,1.30344,527
2025-08-20T22:39:41.974Z,1.30368,1.30383,1.30257,1.30294,1334
2025-08-20T22:40:41.974Z,1.30205,1.30396,1.30015,1.30181,744
2025-08-20T22:41:41.974Z,1.30200,1.30219,1.30184,1.30185,840
2025-08-20T22:42:41.974Z,1.30240,1.30436,1.30151,1.30325,1057
2025-08-20T22:43:41.974Z,1.30178,1.30342,1.30031,1.30205,1048
2025-08-20T22:44:41.974Z,1.30318,1.30399,1.30254,1.30287,1280
2025-08-20T22:45:41.974Z,1.30247,1.30366,1.30122,1.30275,1064
2025-08-20T22:46:41.974Z,1.30224,1.30349,1.30116,1.30218,1417
2025-08-20T22:47:41.974Z,1.30335,1.30336,1.30213,1.30256,969
2025-08-20T22:48:41.974Z,1.30200,1.30231,1.30098,1.30216,1031
2025-08-20T22:49:41.974Z,1.30275,1.30397,1.30234,1.30312,1221
2025-08-20T22:50:41.974Z,1.30245,1.30402,1.30207,1.30247,839
2025-08-20T22:51:41.974Z,1.30342,1.30427,1.30151,1.30319,572
2025-08-20T22:52:41.974Z,1.30294,1.30427,1.30273,1.30317,1231
2025-08-20T22:53:41.974Z,1.30272,1.30341,1.30152,1.30303,1009
2025-08-20T22:54:41.974Z,1.30325,1.30325,1.30135,1.30284,1023
2025-08-20T22:55:41.974Z,1.30279,1.30317,1.30114,1.30252,1310
2025-08-20T22:56:41.974Z,1.30255,1.30270,1.30133,1.30228,1313
2025-08-20T22:57:41.974Z,1.30265,1.30400,1.30163,1.30308,1252
2025-08-20T22:58:41.974Z,1.30197,1.30218,1.30083,1.30134,1129
2025-08-20T22:59:41.974Z,1.30256,1.30429,1.30116,1.30280,1396
2025-08-20T23:00:41.974Z,1.30259,1.30384,1.30258,1.30280,1002
2025-08-20T23:01:41.974Z,1.30175,1.30196,1.29984,1.30153,1006
2025-08-20T23:02:41.974Z,1.30227,1.30296,1.30204,1.30211,858
2025-08-20T23:03:41.974Z,1.30339,1.30350,1.30289,1.30298,1111
2025-08-20T23:04:41.974Z,1.30247,1.30427,1.30150,1.30284,673
2025-08-20T23:05:41.974Z,1.30265,1.30346,1.30158,1.30277,1381
2025-08-20T23:06:41.974Z,1.30322,1.30329,1.30268,1.30354,518
2025-08-20T23:07:41.974Z,1.30167,1.30360,1.30145,1.30186,667
2025-08-20T23:08:41.974Z,1.30225,1.30270,1.30204,1.30194,793
2025-08-20T23:09:41.974Z,1.30273,1.30398,1.30129,1.30312,670
2025-08-20T23:10:41.974Z,1.30293,1.30402,1.30169,1.30326,1167
2025-08-20T23:11:41.974Z,1.30176,1.30206,1.30033,1.30186,796
2025-08-20T23:12:41.974Z,1.30210,1.30378,1.30130,1.30241,970
2025-08-20T23:13:41.974Z,1.30243,1.30334,1.30240,1.30272,1284
2025-08-20T23:14:41.974Z,1.30215,1.30291,1.30033,1.30157,1240
2025-08-20T23:15:41.974Z,1.30274,1.30442,1.30202,1.30259,1317
2025-08-20T23:16:41.974Z,1.30209,1.30344,1.30195,1.30293,569
2025-08-20T23:17:41.974Z,1.30193,1.30197,1.30049,1.30111,822
2025-08-20T23:18:41.974Z,1.30339,1.30468,1.30253,1.30366,704
2025-08-20T23:19:41.974Z,1.30172,1.30313,1.30159,1.30230,500
2025-08-20T23:20:41.974Z,1.30318,1.30375,1.30302,1.30380,558
2025-08-20T23:21:41.974Z,1.30298,1.30436,1.30131,1.30326,1255
2025-08-20T23:22:41.974Z,1.30200,1.30339,1.30013,1.30135,838
2025-08-20T23:23:41.974Z,1.30225,1.30376,1.30126,1.30266,671
2025-08-20T23:24:41.974Z,1.30160,1.30180,1.30128,1.30122,714
2025-08-20T23:25:41.974Z,1.30212,1.30361,1.30130,1.30220,1079
2025-08-20T23:26:41.974Z,1.30196,1.30278,1.30059,1.30153,1031
2025-08-20T23:27:41.974Z,1.30252,1.30376,1.30196,1.30292,996
2025-08-20T23:28:41.974Z,1.30285,1.30428,1.30185,1.30258,1342
2025-08-20T23:29:41.974Z,1.30313,1.30493,1.30294,1.30354,1023
2025-08-20T23:30:41.974Z,1.30240,1.30369,1.30062,1.30210,1010
2025-08-20T23:31:41.974Z,1.30233,1.30384,1.30034,1.30176,1305
2025-08-20T23:32:41.974Z,1.30153,1.30271,1.30041,1.30158,895
2025-08-20T23:33:41.974Z,1.30150,1.30185,1.30004,1.30073,844
2025-08-20T23:34:41.974Z,1.30177,1.30327,1.30104,1.30207,953
2025-08-20T23:35:41.974Z,1.30199,1.30252,1.30154,1.30215,1164
2025-08-20T23:36:41.974Z,1.30138,1.30223,1.30095,1.30171,557
2025-08-20T23:37:41.974Z,1.30173,1.30175,1.30112,1.30154,549
2025-08-20T23:38:41.974Z,1.30139,1.30196,1.29986,1.30149,1196
2025-08-20T23:39:41.974Z,1.30170,1.30290,1.29999,1.30151,502
2025-08-20T23:40:41.974Z,1.30273,1.30383,1.30250,1.30295,1064
2025-08-20T23:41:41.974Z,1.30295,1.30372,1.30107,1.30251,957
2025-08-20T23:42:41.974Z,1.30202,1.30231,1.30144,1.30170,1094
2025-08-20T23:43:41.974Z,1.30177,1.30186,1.30163,1.30141,574
2025-08-20T23:44:41.974Z,1.30125,1.30186,1.29989,1.30077,1011
2025-08-20T23:45:41.974Z,1.30233,1.30416,1.30064,1.30248,695
2025-08-20T23:46:41.974Z,1.30272,1.30377,1.30243,1.30284,771
2025-08-20T23:47:41.974Z,1.30317,1.30412,1.30187,1.30325,1225
2025-08-20T23:48:41.974Z,1.30156,1.30332,1.29988,1.30204,979
2025-08-20T23:49:41.974Z,1.30176,1.30357,1.30061,1.30201,1321
2025-08-20T23:50:41.974Z,1.30153,1.30262,1.29978,1.30106,604
2025-08-20T23:51:41.974Z,1.30314,1.30458,1.30168,1.30355,602
2025-08-20T23:52:41.974Z,1.30148,1.30290,1.30119,1.30150,1259
