Date,Open,High,Low,Close,Volume
2025-08-20T18:30:41.914Z,110.004,110.005,110.003,110.004,528
2025-08-20T18:31:41.914Z,110.004,110.006,110.003,110.005,553
2025-08-20T18:32:41.914Z,110.004,110.005,110.003,110.004,792
2025-08-20T18:33:41.914Z,110.004,110.004,110.002,110.004,989
2025-08-20T18:34:41.914Z,110.003,110.005,110.003,110.003,1090
2025-08-20T18:35:41.914Z,110.004,110.006,110.004,110.005,858
2025-08-20T18:36:41.914Z,110.004,110.006,110.004,110.004,742
2025-08-20T18:37:41.914Z,110.004,110.006,110.002,110.003,943
2025-08-20T18:38:41.914Z,110.005,110.005,110.004,110.004,1294
2025-08-20T18:39:41.914Z,110.005,110.005,110.004,110.005,1173
2025-08-20T18:40:41.914Z,110.004,110.005,110.004,110.004,1333
2025-08-20T18:41:41.914Z,110.005,110.006,110.004,110.004,1309
2025-08-20T18:42:41.914Z,110.005,110.006,110.003,110.005,1233
2025-08-20T18:43:41.914Z,110.005,110.007,110.004,110.005,1010
2025-08-20T18:44:41.914Z,110.004,110.005,110.003,110.004,587
2025-08-20T18:45:41.914Z,110.004,110.006,110.004,110.004,893
2025-08-20T18:46:41.914Z,110.004,110.004,110.004,110.004,743
2025-08-20T18:47:41.914Z,110.005,110.006,110.004,110.005,756
2025-08-20T18:48:41.914Z,110.005,110.005,110.004,110.005,638
2025-08-20T18:49:41.914Z,110.004,110.006,110.004,110.005,726
2025-08-20T18:50:41.914Z,110.004,110.006,110.003,110.004,1345
2025-08-20T18:51:41.914Z,110.005,110.006,110.004,110.006,1491
2025-08-20T18:52:41.914Z,110.005,110.007,110.004,110.006,676
2025-08-20T18:53:41.914Z,110.005,110.007,110.004,110.006,1494
2025-08-20T18:54:41.914Z,110.005,110.006,110.004,110.004,1332
2025-08-20T18:55:41.914Z,110.004,110.005,110.004,110.004,790
2025-08-20T18:56:41.914Z,110.005,110.007,110.004,110.006,1433
2025-08-20T18:57:41.914Z,110.005,110.006,110.005,110.006,700
2025-08-20T18:58:41.914Z,110.004,110.005,110.003,110.004,1224
2025-08-20T18:59:41.914Z,110.005,110.006,110.004,110.005,925
2025-08-20T19:00:41.914Z,110.004,110.005,110.003,110.004,792
2025-08-20T19:01:41.914Z,110.004,110.005,110.003,110.004,862
2025-08-20T19:02:41.914Z,110.004,110.004,110.002,110.003,846
2025-08-20T19:03:41.914Z,110.003,110.005,110.002,110.003,601
2025-08-20T19:04:41.914Z,110.004,110.005,110.003,110.004,550
2025-08-20T19:05:41.914Z,110.005,110.005,110.005,110.005,1360
2025-08-20T19:06:41.914Z,110.005,110.006,110.004,110.005,1422
2025-08-20T19:07:41.914Z,110.005,110.005,110.004,110.004,620
2025-08-20T19:08:41.914Z,110.005,110.007,110.004,110.006,984
2025-08-20T19:09:41.914Z,110.003,110.005,110.003,110.004,726
2025-08-20T19:10:41.914Z,110.004,110.005,110.003,110.004,1494
2025-08-20T19:11:41.914Z,110.005,110.005,110.004,110.005,502
2025-08-20T19:12:41.914Z,110.004,110.006,110.003,110.005,715
2025-08-20T19:13:41.914Z,110.003,110.004,110.002,110.003,1447
2025-08-20T19:14:41.914Z,110.004,110.005,110.002,110.004,958
2025-08-20T19:15:41.914Z,110.004,110.005,110.003,110.004,515
2025-08-20T19:16:41.914Z,110.005,110.005,110.005,110.005,562
2025-08-20T19:17:41.914Z,110.005,110.006,110.004,110.005,684
2025-08-20T19:18:41.914Z,110.005,110.006,110.005,110.005,1383
2025-08-20T19:19:41.914Z,110.003,110.004,110.003,110.004,501
2025-08-20T19:20:41.914Z,110.003,110.004,110.002,110.003,746
2025-08-20T19:21:41.914Z,110.003,110.005,110.002,110.004,676
2025-08-20T19:22:41.914Z,110.005,110.006,110.003,110.005,504
2025-08-20T19:23:41.914Z,110.004,110.004,110.004,110.005,780
2025-08-20T19:24:41.914Z,110.004,110.006,110.003,110.005,1449
2025-08-20T19:25:41.914Z,110.004,110.006,110.004,110.005,1260
2025-08-20T19:26:41.914Z,110.005,110.005,110.003,110.005,1412
2025-08-20T19:27:41.914Z,110.005,110.007,110.005,110.005,1484
2025-08-20T19:28:41.914Z,110.004,110.005,110.003,110.004,886
2025-08-20T19:29:41.914Z,110.005,110.007,110.004,110.005,1352
2025-08-20T19:30:41.914Z,110.004,110.005,110.002,110.003,1199
2025-08-20T19:31:41.914Z,110.004,110.004,110.003,110.004,558
2025-08-20T19:32:41.914Z,110.004,110.006,110.004,110.005,890
2025-08-20T19:33:41.914Z,110.004,110.005,110.002,110.004,1345
2025-08-20T19:34:41.914Z,110.004,110.005,110.003,110.005,867
2025-08-20T19:35:41.914Z,110.003,110.004,110.002,110.003,722
2025-08-20T19:36:41.914Z,110.003,110.003,110.002,110.003,1008
2025-08-20T19:37:41.914Z,110.005,110.006,110.003,110.005,1192
2025-08-20T19:38:41.914Z,110.004,110.006,110.004,110.005,700
2025-08-20T19:39:41.914Z,110.003,110.005,110.002,110.003,1355
2025-08-20T19:40:41.914Z,110.003,110.003,110.003,110.003,1004
2025-08-20T19:41:41.914Z,110.003,110.004,110.002,110.003,607
2025-08-20T19:42:41.914Z,110.005,110.005,110.004,110.005,687
2025-08-20T19:43:41.914Z,110.004,110.006,110.003,110.004,640
2025-08-20T19:44:41.914Z,110.003,110.004,110.002,110.003,637
2025-08-20T19:45:41.914Z,110.004,110.004,110.004,110.004,1363
2025-08-20T19:46:41.914Z,110.003,110.005,110.001,110.003,1297
2025-08-20T19:47:41.914Z,110.003,110.005,110.003,110.004,1076
2025-08-20T19:48:41.914Z,110.004,110.005,110.003,110.004,952
2025-08-20T19:49:41.914Z,110.004,110.005,110.003,110.004,570
2025-08-20T19:50:41.914Z,110.003,110.005,110.001,110.003,1007
2025-08-20T19:51:41.914Z,110.003,110.005,110.002,110.004,1075
2025-08-20T19:52:41.914Z,110.003,110.004,110.003,110.003,1335
2025-08-20T19:53:41.914Z,110.003,110.005,110.002,110.003,504
2025-08-20T19:54:41.914Z,110.003,110.004,110.003,110.004,1079
2025-08-20T19:55:41.914Z,110.004,110.005,110.002,110.004,1082
2025-08-20T19:56:41.914Z,110.004,110.004,110.002,110.003,769
2025-08-20T19:57:41.914Z,110.004,110.006,110.003,110.005,1041
2025-08-20T19:58:41.914Z,110.004,110.005,110.003,110.004,1019
2025-08-20T19:59:41.914Z,110.005,110.006,110.004,110.005,571
2025-08-20T20:00:41.914Z,110.005,110.006,110.005,110.005,648
2025-08-20T20:01:41.914Z,110.003,110.004,110.003,110.003,893
2025-08-20T20:02:41.914Z,110.003,110.005,110.003,110.004,1177
2025-08-20T20:03:41.914Z,110.004,110.004,110.003,110.004,625
2025-08-20T20:04:41.914Z,110.003,110.004,110.002,110.003,1168
2025-08-20T20:05:41.914Z,110.005,110.005,110.005,110.005,1136
2025-08-20T20:06:41.914Z,110.003,110.003,110.001,110.002,602
2025-08-20T20:07:41.914Z,110.004,110.004,110.003,110.003,788
2025-08-20T20:08:41.914Z,110.003,110.004,110.002,110.003,1289
2025-08-20T20:09:41.914Z,110.003,110.004,110.002,110.003,1171
2025-08-20T20:10:41.914Z,110.004,110.004,110.004,110.004,909
2025-08-20T20:11:41.914Z,110.005,110.006,110.004,110.005,1363
2025-08-20T20:12:41.914Z,110.003,110.005,110.002,110.004,1096
2025-08-20T20:13:41.914Z,110.003,110.003,110.003,110.003,670
2025-08-20T20:14:41.914Z,110.004,110.004,110.003,110.004,1105
2025-08-20T20:15:41.914Z,110.004,110.005,110.004,110.004,723
2025-08-20T20:16:41.914Z,110.004,110.006,110.004,110.004,642
2025-08-20T20:17:41.914Z,110.005,110.006,110.005,110.005,743
2025-08-20T20:18:41.914Z,110.004,110.006,110.003,110.004,840
2025-08-20T20:19:41.914Z,110.003,110.004,110.002,110.004,1375
2025-08-20T20:20:41.914Z,110.004,110.004,110.003,110.004,1380
2025-08-20T20:21:41.914Z,110.005,110.005,110.003,110.004,1096
2025-08-20T20:22:41.914Z,110.005,110.006,110.004,110.005,1463
2025-08-20T20:23:41.914Z,110.003,110.004,110.003,110.003,724
2025-08-20T20:24:41.914Z,110.004,110.006,110.003,110.004,1265
2025-08-20T20:25:41.914Z,110.004,110.006,110.003,110.005,1161
2025-08-20T20:26:41.914Z,110.004,110.005,110.004,110.004,712
2025-08-20T20:27:41.914Z,110.004,110.005,110.002,110.004,558
2025-08-20T20:28:41.914Z,110.003,110.004,110.002,110.003,1159
2025-08-20T20:29:41.914Z,110.003,110.004,110.001,110.003,997
2025-08-20T20:30:41.914Z,110.004,110.004,110.003,110.003,1338
2025-08-20T20:31:41.914Z,110.004,110.006,110.003,110.004,1117
2025-08-20T20:32:41.914Z,110.004,110.006,110.004,110.005,670
2025-08-20T20:33:41.914Z,110.005,110.006,110.004,110.005,607
2025-08-20T20:34:41.914Z,110.004,110.005,110.004,110.005,1386
2025-08-20T20:35:41.914Z,110.004,110.005,110.004,110.004,1288
2025-08-20T20:36:41.914Z,110.004,110.005,110.003,110.004,708
2025-08-20T20:37:41.914Z,110.004,110.005,110.002,110.004,1301
2025-08-20T20:38:41.914Z,110.004,110.005,110.004,110.004,571
2025-08-20T20:39:41.914Z,110.003,110.005,110.002,110.004,1278
2025-08-20T20:40:41.914Z,110.004,110.005,110.004,110.005,873
2025-08-20T20:41:41.914Z,110.003,110.004,110.002,110.003,1394
2025-08-20T20:42:41.914Z,110.004,110.005,110.003,110.004,627
2025-08-20T20:43:41.914Z,110.003,110.004,110.002,110.003,601
2025-08-20T20:44:41.914Z,110.003,110.004,110.001,110.003,858
2025-08-20T20:45:41.914Z,110.004,110.006,110.004,110.005,1023
2025-08-20T20:46:41.914Z,110.004,110.004,110.002,110.003,512
2025-08-20T20:47:41.914Z,110.004,110.005,110.003,110.004,1369
2025-08-20T20:48:41.914Z,110.005,110.006,110.004,110.004,623
2025-08-20T20:49:41.914Z,110.005,110.005,110.004,110.005,689
2025-08-20T20:50:41.914Z,110.004,110.004,110.004,110.005,979
2025-08-20T20:51:41.914Z,110.003,110.003,110.003,110.003,1248
2025-08-20T20:52:41.914Z,110.003,110.004,110.002,110.002,1196
2025-08-20T20:53:41.914Z,110.003,110.004,110.002,110.003,634
2025-08-20T20:54:41.914Z,110.003,110.004,110.001,110.003,1314
2025-08-20T20:55:41.914Z,110.004,110.004,110.004,110.004,928
2025-08-20T20:56:41.914Z,110.004,110.004,110.003,110.004,1109
2025-08-20T20:57:41.914Z,110.004,110.004,110.002,110.003,1118
2025-08-20T20:58:41.914Z,110.004,110.005,110.004,110.004,538
2025-08-20T20:59:41.914Z,110.003,110.003,110.003,110.003,723
2025-08-20T21:00:41.914Z,110.003,110.003,110.001,110.002,633
2025-08-20T21:01:41.914Z,110.003,110.004,110.001,110.003,717
2025-08-20T21:02:41.914Z,110.003,110.003,110.002,110.003,831
2025-08-20T21:03:41.914Z,110.004,110.004,110.003,110.003,566
2025-08-20T21:04:41.914Z,110.003,110.005,110.003,110.004,1394
2025-08-20T21:05:41.914Z,110.003,110.003,110.002,110.002,749
2025-08-20T21:06:41.914Z,110.003,110.005,110.002,110.003,1162
2025-08-20T21:07:41.914Z,110.003,110.004,110.001,110.002,693
2025-08-20T21:08:41.914Z,110.003,110.003,110.002,110.003,1468
2025-08-20T21:09:41.914Z,110.004,110.005,110.004,110.004,653
2025-08-20T21:10:41.914Z,110.004,110.005,110.003,110.004,537
2025-08-20T21:11:41.914Z,110.004,110.005,110.003,110.004,1332
2025-08-20T21:12:41.914Z,110.003,110.005,110.002,110.003,849
2025-08-20T21:13:41.914Z,110.003,110.004,110.001,110.003,1416
2025-08-20T21:14:41.914Z,110.004,110.006,110.004,110.005,1117
2025-08-20T21:15:41.914Z,110.002,110.003,110.001,110.002,1242
2025-08-20T21:16:41.914Z,110.003,110.004,110.002,110.003,1152
2025-08-20T21:17:41.914Z,110.004,110.005,110.004,110.005,1373
2025-08-20T21:18:41.914Z,110.004,110.005,110.002,110.004,918
2025-08-20T21:19:41.914Z,110.002,110.004,110.001,110.002,1016
2025-08-20T21:20:41.914Z,110.003,110.004,110.002,110.003,1396
2025-08-20T21:21:41.914Z,110.004,110.004,110.003,110.004,615
2025-08-20T21:22:41.914Z,110.003,110.003,110.001,110.003,1488
2025-08-20T21:23:41.914Z,110.004,110.005,110.002,110.003,1122
2025-08-20T21:24:41.914Z,110.003,110.004,110.003,110.004,989
2025-08-20T21:25:41.914Z,110.004,110.005,110.002,110.004,1438
2025-08-20T21:26:41.914Z,110.004,110.006,110.002,110.003,912
2025-08-20T21:27:41.914Z,110.003,110.004,110.003,110.003,1030
2025-08-20T21:28:41.914Z,110.003,110.004,110.001,110.003,1145
2025-08-20T21:29:41.914Z,110.004,110.006,110.002,110.004,714
2025-08-20T21:30:41.914Z,110.004,110.006,110.003,110.004,1219
2025-08-20T21:31:41.914Z,110.004,110.005,110.003,110.004,1285
2025-08-20T21:32:41.914Z,110.004,110.005,110.002,110.003,1254
2025-08-20T21:33:41.914Z,110.003,110.003,110.002,110.003,852
2025-08-20T21:34:41.914Z,110.002,110.004,110.001,110.003,1103
2025-08-20T21:35:41.914Z,110.004,110.005,110.004,110.004,1216
2025-08-20T21:36:41.914Z,110.003,110.004,110.002,110.003,1350
2025-08-20T21:37:41.914Z,110.003,110.004,110.001,110.003,1434
2025-08-20T21:38:41.914Z,110.004,110.005,110.003,110.004,912
2025-08-20T21:39:41.914Z,110.004,110.006,110.002,110.004,1447
2025-08-20T21:40:41.914Z,110.003,110.003,110.002,110.003,566
2025-08-20T21:41:41.914Z,110.003,110.005,110.002,110.003,1375
2025-08-20T21:42:41.914Z,110.003,110.003,110.003,110.003,986
2025-08-20T21:43:41.914Z,110.003,110.004,110.002,110.003,1096
2025-08-20T21:44:41.914Z,110.004,110.005,110.002,110.004,943
2025-08-20T21:45:41.914Z,110.003,110.004,110.002,110.003,1013
2025-08-20T21:46:41.914Z,110.004,110.005,110.003,110.004,822
2025-08-20T21:47:41.914Z,110.003,110.004,110.002,110.003,512
2025-08-20T21:48:41.914Z,110.003,110.003,110.001,110.002,1419
2025-08-20T21:49:41.914Z,110.004,110.004,110.003,110.004,1260
2025-08-20T21:50:41.914Z,110.003,110.005,110.003,110.004,824
2025-08-20T21:51:41.914Z,110.002,110.003,110.001,110.002,688
2025-08-20T21:52:41.914Z,110.004,110.005,110.003,110.003,966
2025-08-20T21:53:41.914Z,110.003,110.004,110.001,110.003,678
2025-08-20T21:54:41.914Z,110.003,110.004,110.002,110.003,1202
2025-08-20T21:55:41.914Z,110.002,110.004,110.001,110.002,1385
2025-08-20T21:56:41.914Z,110.003,110.004,110.002,110.003,1052
2025-08-20T21:57:41.914Z,110.003,110.004,110.002,110.003,1178
2025-08-20T21:58:41.914Z,110.004,110.005,110.003,110.004,1254
2025-08-20T21:59:41.914Z,110.003,110.005,110.003,110.004,1360
2025-08-20T22:00:41.914Z,110.004,110.004,110.002,110.003,530
2025-08-20T22:01:41.914Z,110.003,110.005,110.001,110.003,864
2025-08-20T22:02:41.914Z,110.003,110.005,110.002,110.004,1361
2025-08-20T22:03:41.914Z,110.003,110.003,110.003,110.003,1495
2025-08-20T22:04:41.914Z,110.003,110.004,110.003,110.003,1452
2025-08-20T22:05:41.914Z,110.004,110.004,110.003,110.003,828
2025-08-20T22:06:41.914Z,110.002,110.004,110.002,110.003,518
2025-08-20T22:07:41.914Z,110.004,110.005,110.002,110.004,1468
2025-08-20T22:08:41.914Z,110.004,110.005,110.002,110.003,668
2025-08-20T22:09:41.914Z,110.004,110.005,110.003,110.004,1041
2025-08-20T22:10:41.914Z,110.003,110.004,110.002,110.003,650
2025-08-20T22:11:41.914Z,110.004,110.004,110.002,110.003,973
2025-08-20T22:12:41.914Z,110.003,110.004,110.002,110.003,719
2025-08-20T22:13:41.914Z,110.004,110.005,110.003,110.004,982
2025-08-20T22:14:41.914Z,110.004,110.004,110.002,110.003,732
2025-08-20T22:15:41.914Z,110.004,110.005,110.003,110.004,968
2025-08-20T22:16:41.914Z,110.003,110.005,110.003,110.004,1329
2025-08-20T22:17:41.914Z,110.004,110.005,110.003,110.004,1224
2025-08-20T22:18:41.914Z,110.003,110.004,110.001,110.003,1094
2025-08-20T22:19:41.914Z,110.002,110.004,110.000,110.002,1494
2025-08-20T22:20:41.914Z,110.003,110.004,110.001,110.003,794
2025-08-20T22:21:41.914Z,110.002,110.003,110.002,110.002,1433
2025-08-20T22:22:41.914Z,110.004,110.005,110.002,110.003,948
2025-08-20T22:23:41.914Z,110.004,110.004,110.003,110.004,1364
2025-08-20T22:24:41.914Z,110.002,110.003,110.002,110.002,1097
2025-08-20T22:25:41.914Z,110.002,110.004,110.000,110.002,1004
2025-08-20T22:26:41.914Z,110.003,110.004,110.001,110.003,1082
2025-08-20T22:27:41.914Z,110.003,110.005,110.003,110.004,624
2025-08-20T22:28:41.914Z,110.002,110.004,110.002,110.003,561
2025-08-20T22:29:41.914Z,110.003,110.004,110.002,110.003,787
2025-08-20T22:30:41.914Z,110.003,110.004,110.002,110.003,1229
2025-08-20T22:31:41.914Z,110.004,110.004,110.004,110.004,1177
2025-08-20T22:32:41.914Z,110.002,110.002,110.001,110.002,1248
2025-08-20T22:33:41.914Z,110.002,110.004,110.000,110.002,769
2025-08-20T22:34:41.914Z,110.003,110.003,110.002,110.003,781
2025-08-20T22:35:41.914Z,110.004,110.005,110.002,110.003,1331
2025-08-20T22:36:41.914Z,110.003,110.004,110.001,110.003,538
2025-08-20T22:37:41.914Z,110.003,110.005,110.002,110.004,1264
2025-08-20T22:38:41.914Z,110.002,110.004,110.001,110.002,1017
2025-08-20T22:39:41.914Z,110.003,110.004,110.001,110.003,622
2025-08-20T22:40:41.914Z,110.004,110.005,110.004,110.004,527
2025-08-20T22:41:41.914Z,110.002,110.003,110.001,110.002,588
2025-08-20T22:42:41.914Z,110.002,110.003,110.001,110.002,1238
2025-08-20T22:43:41.914Z,110.002,110.002,110.001,110.002,925
2025-08-20T22:44:41.914Z,110.004,110.005,110.003,110.004,1406
2025-08-20T22:45:41.914Z,110.004,110.005,110.003,110.004,655
2025-08-20T22:46:41.914Z,110.003,110.004,110.002,110.003,967
2025-08-20T22:47:41.914Z,110.003,110.005,110.003,110.003,1274
2025-08-20T22:48:41.914Z,110.003,110.003,110.002,110.003,908
2025-08-20T22:49:41.914Z,110.002,110.004,110.002,110.002,1393
2025-08-20T22:50:41.914Z,110.002,110.002,110.001,110.002,955
2025-08-20T22:51:41.914Z,110.002,110.003,110.001,110.002,1066
2025-08-20T22:52:41.914Z,110.002,110.003,110.002,110.002,1366
2025-08-20T22:53:41.914Z,110.003,110.004,110.001,110.003,1240
2025-08-20T22:54:41.914Z,110.002,110.003,110.002,110.003,1269
2025-08-20T22:55:41.914Z,110.003,110.004,110.002,110.003,1264
2025-08-20T22:56:41.914Z,110.003,110.003,110.002,110.003,1208
2025-08-20T22:57:41.914Z,110.003,110.005,110.003,110.003,551
2025-08-20T22:58:41.914Z,110.003,110.004,110.003,110.003,779
2025-08-20T22:59:41.914Z,110.002,110.002,110.001,110.002,728
2025-08-20T23:00:41.914Z,110.003,110.004,110.001,110.002,721
2025-08-20T23:01:41.914Z,110.003,110.005,110.002,110.003,1133
2025-08-20T23:02:41.914Z,110.003,110.004,110.003,110.004,757
2025-08-20T23:03:41.914Z,110.003,110.004,110.003,110.003,542
2025-08-20T23:04:41.914Z,110.002,110.002,110.001,110.001,1146
2025-08-20T23:05:41.914Z,110.002,110.003,110.001,110.002,1139
2025-08-20T23:06:41.914Z,110.003,110.004,110.002,110.003,666
2025-08-20T23:07:41.914Z,110.003,110.003,110.003,110.003,677
2025-08-20T23:08:41.914Z,110.002,110.002,110.001,110.002,549
2025-08-20T23:09:41.914Z,110.002,110.003,110.001,110.002,745
2025-08-20T23:10:41.914Z,110.002,110.002,110.001,110.002,1031
2025-08-20T23:11:41.914Z,110.002,110.003,110.001,110.002,617
2025-08-20T23:12:41.914Z,110.002,110.002,110.000,110.001,759
2025-08-20T23:13:41.914Z,110.003,110.003,110.001,110.003,964
2025-08-20T23:14:41.914Z,110.003,110.003,110.002,110.003,1389
2025-08-20T23:15:41.914Z,110.002,110.004,110.001,110.002,1464
2025-08-20T23:16:41.914Z,110.002,110.003,110.000,110.002,761
2025-08-20T23:17:41.914Z,110.002,110.004,110.000,110.002,1098
2025-08-20T23:18:41.914Z,110.002,110.004,110.000,110.002,721
2025-08-20T23:19:41.914Z,110.003,110.003,110.002,110.002,862
2025-08-20T23:20:41.914Z,110.003,110.004,110.002,110.003,834
2025-08-20T23:21:41.914Z,110.003,110.004,110.002,110.003,1034
2025-08-20T23:22:41.914Z,110.003,110.004,110.003,110.004,1191
2025-08-20T23:23:41.914Z,110.003,110.003,110.002,110.003,1408
2025-08-20T23:24:41.914Z,110.003,110.004,110.003,110.003,559
2025-08-20T23:25:41.914Z,110.003,110.005,110.002,110.004,586
2025-08-20T23:26:41.914Z,110.001,110.003,110.000,110.002,1268
2025-08-20T23:27:41.914Z,110.002,110.002,110.001,110.001,1208
2025-08-20T23:28:41.914Z,110.003,110.005,110.002,110.003,1396
2025-08-20T23:29:41.914Z,110.002,110.004,110.001,110.003,500
2025-08-20T23:30:41.914Z,110.003,110.004,110.002,110.003,1280
2025-08-20T23:31:41.914Z,110.003,110.005,110.002,110.003,1395
2025-08-20T23:32:41.914Z,110.003,110.003,110.002,110.002,837
2025-08-20T23:33:41.914Z,110.002,110.004,110.001,110.002,546
2025-08-20T23:34:41.914Z,110.003,110.005,110.003,110.004,1144
2025-08-20T23:35:41.914Z,110.003,110.005,110.002,110.003,773
2025-08-20T23:36:41.914Z,110.003,110.004,110.002,110.003,713
2025-08-20T23:37:41.914Z,110.002,110.003,110.001,110.002,1371
2025-08-20T23:38:41.914Z,110.002,110.003,110.001,110.002,827
2025-08-20T23:39:41.914Z,110.001,110.002,110.000,110.001,1299
2025-08-20T23:40:41.914Z,110.003,110.005,110.003,110.004,798
2025-08-20T23:41:41.914Z,110.002,110.004,110.002,110.002,1482
2025-08-20T23:42:41.914Z,110.003,110.004,110.001,110.003,1278
2025-08-20T23:43:41.914Z,110.002,110.004,110.001,110.002,1307
2025-08-20T23:44:41.914Z,110.002,110.002,110.001,110.001,1271
2025-08-20T23:45:41.914Z,110.003,110.004,110.002,110.003,1114
2025-08-20T23:46:41.914Z,110.003,110.005,110.001,110.003,779
2025-08-20T23:47:41.914Z,110.003,110.004,110.002,110.003,977
2025-08-20T23:48:41.914Z,110.002,110.002,110.000,110.001,824
2025-08-20T23:49:41.914Z,110.002,110.003,110.002,110.002,678
2025-08-20T23:50:41.914Z,110.003,110.005,110.003,110.003,624
2025-08-20T23:51:41.914Z,110.001,110.003,110.000,110.001,737
2025-08-20T23:52:41.914Z,110.003,110.003,110.001,110.003,520
2025-08-20T23:53:41.914Z,110.003,110.004,110.001,110.002,1195
2025-08-20T23:54:41.914Z,110.003,110.004,110.002,110.003,701
2025-08-20T23:55:41.914Z,110.002,110.004,110.002,110.003,1001
2025-08-20T23:56:41.914Z,110.002,110.004,110.001,110.003,1115
2025-08-20T23:57:41.914Z,110.003,110.004,110.002,110.002,951
2025-08-20T23:58:41.914Z,110.002,110.004,110.001,110.002,754
2025-08-20T23:59:41.914Z,110.003,110.004,110.002,110.003,807
2025-08-21T00:00:41.914Z,110.002,110.002,110.000,110.001,505
2025-08-21T00:01:41.914Z,110.002,110.003,110.002,110.003,1301
2025-08-21T00:02:41.914Z,110.001,110.003,110.000,110.001,683
2025-08-21T00:03:41.914Z,110.002,110.003,110.001,110.002,607
2025-08-21T00:04:41.914Z,110.002,110.004,110.001,110.002,1357
2025-08-21T00:05:41.914Z,110.002,110.002,110.001,110.002,1257
2025-08-21T00:06:41.914Z,110.003,110.005,110.001,110.003,1255
2025-08-21T00:07:41.914Z,110.003,110.003,110.001,110.003,1205
2025-08-21T00:08:41.914Z,110.002,110.003,110.002,110.002,1034
2025-08-21T00:09:41.914Z,110.001,110.003,110.000,110.001,802
2025-08-21T00:10:41.914Z,110.003,110.004,110.002,110.003,1179
2025-08-21T00:11:41.914Z,110.001,110.001,109.999,110.001,673
2025-08-21T00:12:41.914Z,110.002,110.002,110.000,110.001,735
2025-08-21T00:13:41.914Z,110.002,110.003,110.000,110.002,982
2025-08-21T00:14:41.914Z,110.003,110.005,110.001,110.003,524
2025-08-21T00:15:41.914Z,110.001,110.003,110.000,110.001,947
2025-08-21T00:16:41.914Z,110.001,110.002,110.000,110.002,1298
2025-08-21T00:17:41.914Z,110.001,110.003,109.999,110.001,1315
2025-08-21T00:18:41.914Z,110.002,110.003,110.002,110.002,946
2025-08-21T00:19:41.914Z,110.002,110.003,110.000,110.002,1108
2025-08-21T00:20:41.914Z,110.001,110.002,110.001,110.002,876
2025-08-21T00:21:41.914Z,110.001,110.002,110.000,110.001,720
2025-08-21T00:22:41.914Z,110.001,110.002,110.000,110.001,504
2025-08-21T00:23:41.914Z,110.002,110.003,110.001,110.002,1242
2025-08-21T00:24:41.914Z,110.001,110.003,110.001,110.001,1192
2025-08-21T00:25:41.914Z,110.001,110.001,110.000,110.000,1229
2025-08-21T00:26:41.914Z,110.002,110.003,110.000,110.001,759
2025-08-21T00:27:41.914Z,110.003,110.003,110.001,110.002,590
2025-08-21T00:28:41.914Z,110.001,110.002,110.000,110.001,1097
2025-08-21T00:29:41.914Z,110.002,110.002,110.001,110.001,1284
2025-08-21T00:30:41.914Z,110.001,110.001,110.001,110.001,970
2025-08-21T00:31:41.914Z,110.001,110.003,110.001,110.001,1467
2025-08-21T00:32:41.914Z,110.001,110.002,110.000,110.001,1345
